eventdate,buyer_initials,buyer_name,account_currency,account_id,account_name,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,job_type,first_budget,fb_clicks_all,fb_impressions,fb_leads,fb_link_click,fb_spend,rev_clicks,gross_revenue,net_revenue,buy_side_ctr,roas,rpc,buy_side_cpm,cpc,rpp,cpp,contrib,budget_type,status,devices,countries,network,age_max,age_min,facebook_positions,locales
2024-01-30,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919113660410,Week02|20240124|Ad1,120203919103460410,Week02|20240124|Adset1,120203919100310410,Week02|20240124|Jacuzzi Hot Tub Clearance Sale,final,500,13,279,5,10,5.0,7,4.4,3.96,0.046595,0.792,0.3046153846153846,17.921146953,0.384615384615,0.5657142857142857,0.714285714286,-1.04,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-26,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919119900410,Week02|20240124|Ad1,120203919103600410,Week02|20240124|Adset1,120203919100120410,Week02|20240124|Lung Cancer Treatment Centers,final,500,18,345,4,10,4.99,5,2.4333333333333336,2.19,0.052174,0.43887775551102204,0.12166666666666666,14.463768116,0.277222222222,0.438,0.998,-2.8000000000000003,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-27,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919119900410,Week02|20240124|Ad1,120203919103600410,Week02|20240124|Adset1,120203919100120410,Week02|20240124|Lung Cancer Treatment Centers,final,500,8,244,3,6,4.99,3,1.9888888888888887,1.7899999999999998,0.032787,0.35871743486973945,0.22374999999999998,20.450819672,0.62375,0.5966666666666666,1.663333333333,-3.2,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-28,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919119900410,Week02|20240124|Ad1,120203919103600410,Week02|20240124|Adset1,120203919100120410,Week02|20240124|Lung Cancer Treatment Centers,final,500,12,289,3,8,5.32,4,3.3444444444444446,3.0100000000000002,0.041522,0.5657894736842105,0.25083333333333335,18.408304498,0.443333333333,0.7525000000000001,1.33,-2.31,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-29,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919119900410,Week02|20240124|Ad1,120203919103600410,Week02|20240124|Adset1,120203919100120410,Week02|20240124|Lung Cancer Treatment Centers,final,500,9,291,1,6,5.21,3,2.477777777777778,2.23,0.030928,0.42802303262955854,0.24777777777777776,17.903780069,0.578888888889,0.7433333333333333,1.736666666667,-2.98,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-30,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919119900410,Week02|20240124|Ad1,120203919103600410,Week02|20240124|Adset1,120203919100120410,Week02|20240124|Lung Cancer Treatment Centers,final,500,16,264,6,13,5.08,12,5.666666666666666,5.1,0.060606,1.0039370078740157,0.31875,19.242424242,0.3175,0.425,0.423333333333,0.019999999999999574,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-31,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919119900410,Week02|20240124|Ad1,120203919103600410,Week02|20240124|Adset1,120203919100120410,Week02|20240124|Lung Cancer Treatment Centers,final,500,9,231,2,8,4.8,2,1.1222222222222222,1.01,0.038961,0.21041666666666667,0.11222222222222222,20.779220779,0.533333333333,0.505,2.4,-3.79,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-25,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919138320410,Week02|20240124|Ad1,120203919122950410,Week02|20240124|Adset1,120203919121260410,Week02|20240124|Dry Dog Food,final,500,8,454,2,5,6.82,2,0.9444444444444444,0.85,0.017621,0.12463343108504397,0.10625,15.022026432,0.8525,0.425,3.41,-5.970000000000001,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-26,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919138320410,Week02|20240124|Ad1,120203919122950410,Week02|20240124|Adset1,120203919121260410,Week02|20240124|Dry Dog Food,final,500,10,268,4,7,4.86,4,2.022222222222222,1.8199999999999998,0.037313,0.3744855967078189,0.182,18.134328358,0.486,0.45499999999999996,1.215,-3.0400000000000005,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-27,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919138320410,Week02|20240124|Ad1,120203919122950410,Week02|20240124|Adset1,120203919121260410,Week02|20240124|Dry Dog Food,final,500,19,237,5,11,4.63,9,4.5,4.05,0.080169,0.8747300215982721,0.2131578947368421,19.535864979,0.243684210526,0.44999999999999996,0.514444444444,-0.5800000000000001,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-28,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919138320410,Week02|20240124|Ad1,120203919122950410,Week02|20240124|Adset1,120203919121260410,Week02|20240124|Dry Dog Food,final,500,10,258,3,9,5.29,9,3.2444444444444445,2.92,0.03876,0.551984877126654,0.292,20.503875969,0.529,0.3244444444444444,0.587777777778,-2.37,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-29,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919138320410,Week02|20240124|Ad1,120203919122950410,Week02|20240124|Adset1,120203919121260410,Week02|20240124|Dry Dog Food,final,500,16,282,3,16,5.4,8,3.111111111111111,2.8000000000000003,0.056738,0.5185185185185185,0.17500000000000002,19.14893617,0.3375,0.35000000000000003,0.675,-2.6,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-30,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919138320410,Week02|20240124|Ad1,120203919122950410,Week02|20240124|Adset1,120203919121260410,Week02|20240124|Dry Dog Food,final,500,7,250,3,6,4.79,7,3.1666666666666665,2.85,0.028,0.5949895615866388,0.40714285714285714,19.16,0.684285714286,0.40714285714285714,0.684285714286,-1.94,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-31,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919138320410,Week02|20240124|Ad1,120203919122950410,Week02|20240124|Adset1,120203919121260410,Week02|20240124|Dry Dog Food,final,500,7,81,1,3,1.87,3,1.0555555555555554,0.95,0.08642,0.5080213903743315,0.1357142857142857,23.086419753,0.267142857143,0.31666666666666665,0.623333333333,-0.9200000000000002,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-24,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919168020410,Week02|20240124|Ad1,120203919083760410,Week02|20240124|Adset1,120203919083130410,Week02|20240124|Hotel Zone Cancun All Inclusive,final,500,13,180,0,5,3.99,2,0.4666666666666667,0.42,0.072222,0.10526315789473684,0.03230769230769231,22.166666667,0.306923076923,0.21,1.995,-3.5700000000000003,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-25,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919168020410,Week02|20240124|Ad1,120203919083760410,Week02|20240124|Adset1,120203919083130410,Week02|20240124|Hotel Zone Cancun All Inclusive,final,500,13,315,5,6,7.09,6,2.011111111111111,1.81,0.04127,0.2552891396332863,0.13923076923076924,22.507936508,0.545384615385,0.3016666666666667,1.181666666667,-5.279999999999999,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-27,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919168020410,Week02|20240124|Ad1,120203919083760410,Week02|20240124|Adset1,120203919083130410,Week02|20240124|Hotel Zone Cancun All Inclusive,final,500,12,211,1,6,4.77,4,1.4888888888888887,1.34,0.056872,0.28092243186582816,0.11166666666666668,22.606635071,0.3975,0.335,1.1925,-3.4299999999999997,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-28,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919168020410,Week02|20240124|Ad1,120203919083760410,Week02|20240124|Adset1,120203919083130410,Week02|20240124|Hotel Zone Cancun All Inclusive,final,500,14,170,2,9,5.49,5,1.5,1.35,0.082353,0.2459016393442623,0.09642857142857143,32.294117647,0.392142857143,0.27,1.098,-4.140000000000001,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-29,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919168020410,Week02|20240124|Ad1,120203919083760410,Week02|20240124|Adset1,120203919083130410,Week02|20240124|Hotel Zone Cancun All Inclusive,final,500,15,155,4,8,5.3,6,1.988888888888889,1.79,0.096774,0.3377358490566038,0.11933333333333333,34.193548387,0.353333333333,0.29833333333333334,0.883333333333,-3.51,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-30,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919168020410,Week02|20240124|Ad1,120203919083760410,Week02|20240124|Adset1,120203919083130410,Week02|20240124|Hotel Zone Cancun All Inclusive,final,500,16,156,6,10,4.97,7,2.2111111111111112,1.99,0.102564,0.40040241448692154,0.124375,31.858974359,0.310625,0.2842857142857143,0.71,-2.9799999999999995,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-31,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203919168020410,Week02|20240124|Ad1,120203919083760410,Week02|20240124|Adset1,120203919083130410,Week02|20240124|Hotel Zone Cancun All Inclusive,final,500,4,52,1,3,1.47,1,0.47777777777777775,0.43,0.076923,0.2925170068027211,0.1075,28.269230769,0.3675,0.43,1.47,-1.04,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-25,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,2,108,0,2,2.74,1,0.3222222222222222,0.29,0.018519,0.10583941605839414,0.145,25.37037037,1.37,0.29,2.74,-2.45,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-26,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,17,316,6,13,4.7,11,2.6666666666666665,2.4,0.053797,0.5106382978723404,0.1411764705882353,14.873417722,0.276470588235,0.21818181818181817,0.427272727273,-2.3000000000000003,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-27,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,12,449,4,9,4.85,3,0.8444444444444444,0.76,0.026726,0.15670103092783508,0.06333333333333334,10.801781737,0.404166666667,0.25333333333333335,1.616666666667,-4.09,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-28,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,12,444,1,12,5.12,4,1.6777777777777776,1.51,0.027027,0.294921875,0.12583333333333332,11.531531532,0.426666666667,0.3775,1.28,-3.6100000000000003,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-29,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,11,429,0,11,4.94,1,0.3666666666666667,0.33,0.025641,0.06680161943319837,0.030000000000000002,11.515151515,0.449090909091,0.33,4.94,-4.61,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-30,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,25,414,10,21,4.97,13,5.144444444444445,4.63,0.060386,0.93158953722334,0.1852,12.004830918,0.1988,0.35615384615384615,0.382307692308,-0.33999999999999986,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-31,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,11,464,4,7,4.97,6,2.1666666666666665,1.95,0.023707,0.39235412474849096,0.17727272727272728,10.711206897,0.451818181818,0.325,0.828333333333,-3.0199999999999996,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-02-01,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780230410,Week02|20240125|Ad1,120203946777420410,Week02|20240125|Adset1,120203946777110410,Week02|20240125|Spray Foam Insulation Kit,final,500,3,130,2,3,1.27,2,0.711111111111111,0.6044444444444443,0.023077,0.47594050743657035,0.20148148148148146,9.769230769,0.423333333333,0.30222222222222217,0.635,-0.6655555555555557,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-25,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,13,134,1,13,2.91,8,0.4888888888888889,0.44,0.097015,0.15120274914089346,0.033846153846153845,21.71641791,0.223846153846,0.055,0.36375,-2.47,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-26,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,31,336,17,30,4.52,24,1.8444444444444446,1.6600000000000001,0.092262,0.36725663716814166,0.053548387096774196,13.452380952,0.145806451613,0.06916666666666667,0.188333333333,-2.8599999999999994,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-27,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,50,423,20,44,4.84,31,2.0555555555555554,1.85,0.118203,0.3822314049586777,0.037000000000000005,11.442080378,0.0968,0.05967741935483871,0.156129032258,-2.9899999999999998,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-28,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,64,451,26,59,5.3,38,3.0444444444444443,2.74,0.141907,0.5169811320754718,0.0428125,11.751662971,0.0828125,0.07210526315789474,0.139473684211,-2.5599999999999996,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-29,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,86,439,36,74,5.16,56,4.177777777777778,3.7600000000000002,0.1959,0.7286821705426357,0.043720930232558144,11.753986333,0.06,0.06714285714285714,0.092142857143,-1.4,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-30,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,90,544,48,79,5.23,71,4.644444444444445,4.18,0.165441,0.7992351816443594,0.04644444444444444,9.613970588,0.058111111111,0.05887323943661971,0.073661971831,-1.0500000000000007,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-31,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,64,545,23,49,4.78,50,2.611111111111111,2.35,0.117431,0.4916317991631799,0.03671875,8.770642202,0.0746875,0.047,0.0956,-2.43,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-02-01,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780240410,Week02|20240125|Ad1,120203946777380410,Week02|20240125|Adset1,120203946777170410,Week02|20240125|Hairstyles for Fine Thin Hair Over 60,final,500,11,134,5,9,1.3,6,0.3666666666666667,0.31166666666666665,0.08209,0.23974358974358972,0.028333333333333332,9.701492537,0.118181818182,0.05194444444444444,0.216666666667,-0.9883333333333334,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-25,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780590410,Week02|20240125|Ad1,120203946777410410,Week02|20240125|Adset1,120203946777220410,Week02|20240125|Frequent Urination Relief,final,500,8,84,0,5,2.5,4,0.9111111111111111,0.8200000000000001,0.095238,0.328,0.10250000000000001,29.761904762,0.3125,0.20500000000000002,0.625,-1.68,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-26,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780590410,Week02|20240125|Ad1,120203946777410410,Week02|20240125|Adset1,120203946777220410,Week02|20240125|Frequent Urination Relief,final,500,23,296,7,17,4.96,16,2.7444444444444445,2.4699999999999998,0.077703,0.4979838709677419,0.10739130434782608,16.756756757,0.215652173913,0.15437499999999998,0.31,-2.49,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
2024-01-27,GN,Golden Nuggets,USD,7150655894950781,fw84 - FB SCMT 1016 GN (America/Los_Angeles),120203946780590410,Week02|20240125|Ad1,120203946777410410,Week02|20240125|Adset1,120203946777220410,Week02|20240125|Frequent Urination Relief,final,500,28,244,15,25,4.83,24,4.122222222222222,3.71,0.114754,0.7681159420289855,0.1325,19.795081967,0.1725,0.15458333333333332,0.20125,-1.12,DAILY,PAUSED,"[""mobile"",""desktop""]","[""US""]","[""facebook"",""instagram""]",65,22,"[""feed"",""biz_disco_feed"",""facebook_reels"",""facebook_reels_overlay"",""video_feeds"",""instream_video"",""marketplace"",""story"",""search""]","[24,6]"
